order_id,datetime,status,order_type,amount,customer_id,product_id
ord392,2026-03-01 23:04:00,Pending,Dine-in,524.42,392,10005
ord393,2026-03-01 23:06:00,Pending,Delivery,73.94,393,10030
ord394,2026-03-01 23:08:00,Completed,Dine-in,212.36,394,10006
ord395,2026-03-01 23:10:00,Cancelled,Dine-in,0,395,10009
ord396,2026-03-01 23:12:00,Completed,Dine-in,234.33,396,10026
ord397,2026-03-01 23:14:00,Completed,Takeaway,283.87,397,10004
ord398,2026-03-01 23:16:00,Completed,Delivery,409.09,398,10027
ord399,2026-03-01 23:18:00,Completed,Delivery,129.75,399,10016
ord400,2026-03-01 23:20:00,Completed,Delivery,456.67,400,10030
ord401,2026-03-01 23:22:00,Completed,Takeaway,379.66,401,10012
ord402,2026-03-01 23:24:00,Completed,Dine-in,227.25,402,10003
ord403,2026-03-01 23:26:00,Completed,Dine-in,364.54,403,10035
ord404,2026-03-01 23:28:00,Completed,Dine-in,193.66,404,10022
ord405,2026-03-01 23:30:00,Completed,Dine-in,136.01,405,10002
ord406,2026-03-01 23:32:00,Completed,Dine-in,71.85,406,10035
ord407,2026-03-01 23:34:00,Completed,Delivery,386.31,407,10020
ord408,2026-03-01 23:36:00,Pending,Delivery,113.5,408,10008
ord409,2026-03-01 23:38:00,Completed,Takeaway,187.73,409,10027
ord410,2026-03-01 23:40:00,Completed,Delivery,211.71,410,10019
ord411,2026-03-01 23:42:00,Completed,Delivery,486.72,411,10015
ord412,2026-03-01 23:44:00,Pending,Takeaway,510.07,412,10019
ord413,2026-03-01 23:46:00,Completed,Dine-in,243.88,413,10032
ord414,2026-03-01 23:48:00,Completed,Delivery,386.1,414,10016
ord415,2026-03-01 23:50:00,Cancelled,Dine-in,0,415,10011
ord416,2026-03-01 23:52:00,Completed,Takeaway,85.01,416,10017
ord417,2026-03-01 23:54:00,Completed,Dine-in,328.31,417,10019
ord418,2026-03-01 23:56:00,Completed,Delivery,194.78,418,10011
ord419,2026-03-01 23:58:00,Completed,Dine-in,452.1,419,10025
ord420,2026-03-02 00:00:00,Completed,Takeaway,261.72,420,10011
ord421,2026-03-02 00:02:00,Completed,Delivery,292,421,10020
ord422,2026-03-02 00:04:00,Completed,Delivery,348.14,422,10031
ord423,2026-03-02 00:06:00,Completed,Takeaway,157.81,423,10032
ord424,2026-03-02 00:08:00,Completed,Delivery,292.92,424,10035
ord425,2026-03-02 00:10:00,Completed,Delivery,382.69,425,10019
ord426,2026-03-02 00:12:00,Completed,Delivery,300.42,426,10008
ord427,2026-03-02 00:14:00,Completed,Dine-in,109.8,427,10009
ord428,2026-03-02 00:16:00,Completed,Takeaway,483.66,428,10031
ord429,2026-03-02 00:18:00,Completed,Takeaway,285.48,429,10016
ord430,2026-03-02 00:20:00,Completed,Dine-in,40.33,430,10033
ord431,2026-03-02 00:22:00,Completed,Dine-in,359.28,431,10012
ord432,2026-03-02 00:24:00,Completed,Dine-in,372.01,432,10010
ord433,2026-03-02 00:26:00,Completed,Takeaway,88.59,433,10009
ord434,2026-03-02 00:28:00,Pending,Takeaway,93.34,434,10025
ord435,2026-03-02 00:30:00,Pending,Delivery,123.15,435,10019
ord436,2026-03-02 00:32:00,Cancelled,Takeaway,0,436,10031
ord437,2026-03-02 00:34:00,Pending,Dine-in,398.44,437,10024
ord438,2026-03-02 00:36:00,Completed,Takeaway,357.29,438,10018
ord439,2026-03-02 00:38:00,Completed,Dine-in,378.84,439,10019
ord440,2026-03-02 00:40:00,Cancelled,Dine-in,0,440,10031
ord441,2026-03-02 00:42:00,Completed,Delivery,360.33,441,10026
ord442,2026-03-02 00:44:00,Completed,Dine-in,165.16,442,10003
ord443,2026-03-02 00:46:00,Completed,Dine-in,252.97,443,10025
ord444,2026-03-02 00:48:00,Completed,Takeaway,275.54,444,10023
ord445,2026-03-02 00:50:00,Pending,Dine-in,468.56,445,10005
ord446,2026-03-02 00:52:00,Completed,Dine-in,490.29,446,10011
ord447,2026-03-02 00:54:00,Completed,Takeaway,336.98,447,10004
ord448,2026-03-02 00:56:00,Completed,Delivery,238.44,448,10036
ord449,2026-03-02 00:58:00,Completed,Takeaway,255.71,449,10028
ord450,2026-03-02 01:00:00,Completed,Delivery,358.26,450,10030
ord451,2026-03-02 01:02:00,Completed,Takeaway,136.15,451,10020
ord452,2026-03-02 01:04:00,Completed,Delivery,98,452,10018
ord453,2026-03-02 01:06:00,Completed,Delivery,302.18,453,10024
ord454,2026-03-02 01:08:00,Completed,Takeaway,100.32,454,10009
ord455,2026-03-02 01:10:00,Pending,Delivery,259.4,455,10028
ord456,2026-03-02 01:12:00,Completed,Delivery,89.6,456,10015
ord457,2026-03-02 01:14:00,Completed,Takeaway,477.34,457,10003
ord458,2026-03-02 01:16:00,Completed,Delivery,439.26,458,10024
ord459,2026-03-02 01:18:00,Completed,Takeaway,165.96,459,10016
ord460,2026-03-02 01:20:00,Completed,Delivery,65.59,460,10010
ord461,2026-03-02 01:22:00,Completed,Takeaway,42.46,461,10001
ord462,2026-03-02 01:24:00,Completed,Dine-in,426.8,462,10020
ord463,2026-03-02 01:26:00,Completed,Takeaway,392.93,463,10006
ord464,2026-03-02 01:28:00,Completed,Delivery,263.47,464,10019
ord465,2026-03-02 01:30:00,Completed,Delivery,144.3,465,10024
ord466,2026-03-02 01:32:00,Completed,Takeaway,66.7,466,10008
ord467,2026-03-02 01:34:00,Completed,Delivery,177.32,467,10029
ord468,2026-03-02 01:36:00,Completed,Dine-in,487.05,468,10023
ord469,2026-03-02 01:38:00,Completed,Dine-in,80.01,469,10019
ord470,2026-03-02 01:40:00,Pending,Takeaway,178.62,470,10009
ord471,2026-03-02 01:42:00,Pending,Delivery,195.79,471,10004
ord472,2026-03-02 01:44:00,Completed,Delivery,149.73,472,10021
ord473,2026-03-02 01:46:00,Pending,Delivery,169.56,473,10024
ord474,2026-03-02 01:48:00,Completed,Delivery,281.06,474,10033
ord475,2026-03-02 01:50:00,Pending,Takeaway,52.5,475,10029
ord476,2026-03-02 01:52:00,Completed,Takeaway,365.23,476,10005
ord477,2026-03-02 01:54:00,Completed,Dine-in,378.89,477,10023
ord478,2026-03-02 01:56:00,Completed,Delivery,483.13,478,10024
ord479,2026-03-02 01:58:00,Completed,Takeaway,480.75,479,10026
ord480,2026-03-02 02:00:00,Pending,Takeaway,274.79,480,10007
ord481,2026-03-02 02:02:00,Completed,Delivery,314.86,481,10031
ord482,2026-03-02 02:04:00,Completed,Takeaway,330.19,482,10002
ord483,2026-03-02 02:06:00,Completed,Dine-in,461.94,483,10001
ord484,2026-03-02 02:08:00,Completed,Delivery,348.61,484,10024
ord485,2026-03-02 02:10:00,Completed,Dine-in,364.31,485,10007
ord486,2026-03-02 02:12:00,Completed,Dine-in,118.21,486,10020
ord487,2026-03-02 02:14:00,Pending,Dine-in,81.87,487,10025
ord488,2026-03-02 02:16:00,Pending,Takeaway,410.4,488,10008
ord489,2026-03-02 02:18:00,Pending,Dine-in,422.86,489,10025
ord490,2026-03-02 02:20:00,Completed,Takeaway,285.27,490,10024
ord491,2026-03-02 02:22:00,Completed,Takeaway,489.22,491,10026
ord492,2026-03-02 02:24:00,Completed,Delivery,448.62,492,10032
ord493,2026-03-02 02:26:00,Cancelled,Dine-in,0,493,10003
ord494,2026-03-02 02:28:00,Completed,Delivery,223.99,494,10026
ord495,2026-03-02 02:30:00,Completed,Dine-in,267.41,495,10010
ord496,2026-03-02 02:32:00,Completed,Dine-in,421.75,496,10027
ord497,2026-03-02 02:34:00,Completed,Delivery,254.63,497,10031
ord498,2026-03-02 02:36:00,Completed,Delivery,189.76,498,10016
ord499,2026-03-02 02:38:00,Completed,Delivery,487.45,499,10020
ord500,2026-03-02 02:40:00,Completed,Takeaway,89.36,500,10030
ord501,2026-03-02 02:42:00,Completed,Delivery,376.72,501,10004
ord502,2026-03-02 02:44:00,Pending,Delivery,249.06,502,10017
ord503,2026-03-02 02:46:00,Completed,Delivery,483.73,503,10009
ord504,2026-03-02 02:48:00,Completed,Dine-in,358.72,504,10031
ord505,2026-03-02 02:50:00,Completed,Delivery,162.46,505,10027
ord506,2026-03-02 02:52:00,Completed,Takeaway,298.09,506,10029
ord507,2026-03-02 02:54:00,Completed,Takeaway,421.59,507,10027
ord508,2026-03-02 02:56:00,Pending,Dine-in,374.67,508,10028
ord509,2026-03-02 02:58:00,Completed,Delivery,371.43,509,10026
ord510,2026-03-02 03:00:00,Completed,Delivery,498.49,510,10005
ord511,2026-03-02 03:02:00,Completed,Takeaway,202.04,511,10016
ord512,2026-03-02 03:04:00,Completed,Dine-in,419.08,512,10015
ord513,2026-03-02 03:06:00,Completed,Delivery,247.46,513,10027
ord514,2026-03-02 03:08:00,Completed,Takeaway,224.91,514,10004
ord515,2026-03-02 03:10:00,Completed,Dine-in,433.13,515,10018
ord516,2026-03-02 03:12:00,Completed,Dine-in,254.59,516,10008
ord517,2026-03-02 03:14:00,Pending,Dine-in,211.69,517,10036
ord518,2026-03-02 03:16:00,Completed,Dine-in,468.26,518,10012
ord519,2026-03-02 03:18:00,Completed,Takeaway,171.59,519,10030
ord520,2026-03-02 03:20:00,Completed,Dine-in,305.51,520,10028
ord521,2026-03-02 03:22:00,Completed,Delivery,386.97,521,10030
ord522,2026-03-02 03:24:00,Completed,Dine-in,384.58,522,10032
ord523,2026-03-02 03:26:00,Completed,Dine-in,237.92,523,10009
ord524,2026-03-02 03:28:00,Cancelled,Delivery,0,524,10015
ord525,2026-03-02 03:30:00,Completed,Dine-in,449.8,525,10023
ord526,2026-03-02 03:32:00,Completed,Dine-in,133.22,526,10027
ord527,2026-03-02 03:34:00,Completed,Delivery,430.05,527,10034
ord528,2026-03-02 03:36:00,Pending,Delivery,265.27,528,10036
ord529,2026-03-02 03:38:00,Completed,Takeaway,355.27,529,10012
ord530,2026-03-02 03:40:00,Completed,Takeaway,42.65,530,10021
ord531,2026-03-02 03:42:00,Completed,Takeaway,325.91,531,10031
ord532,2026-03-02 03:44:00,Pending,Delivery,129.57,532,10021
ord533,2026-03-02 03:46:00,Pending,Takeaway,274.55,533,10033
ord534,2026-03-02 03:48:00,Pending,Takeaway,263.71,534,10013
ord535,2026-03-02 03:50:00,Completed,Takeaway,245.13,535,10032
ord536,2026-03-02 03:52:00,Completed,Takeaway,499.16,536,10019
ord537,2026-03-02 03:54:00,Pending,Takeaway,44.06,537,10018
ord538,2026-03-02 03:56:00,Pending,Delivery,528.1,538,10008
ord539,2026-03-02 03:58:00,Completed,Takeaway,497.52,539,10009
ord540,2026-03-02 04:00:00,Completed,Delivery,110.24,540,10017
ord541,2026-03-02 04:02:00,Completed,Dine-in,261.99,541,10004
ord542,2026-03-02 04:04:00,Completed,Takeaway,410.26,542,10010
ord543,2026-03-02 04:06:00,Completed,Delivery,145.8,543,10006
ord544,2026-03-02 04:08:00,Completed,Dine-in,78.58,544,10021
ord545,2026-03-02 04:10:00,Cancelled,Delivery,0,545,10007
ord546,2026-03-02 04:12:00,Completed,Dine-in,486.73,546,10031
ord547,2026-03-02 04:14:00,Cancelled,Delivery,0,547,10029
ord548,2026-03-02 04:16:00,Completed,Dine-in,418.69,548,10011
ord549,2026-03-02 04:18:00,Completed,Takeaway,501.74,549,10009
ord550,2026-03-02 04:20:00,Completed,Takeaway,222.4,550,10027
ord551,2026-03-02 04:22:00,Cancelled,Delivery,0,551,10023
ord552,2026-03-02 04:24:00,Completed,Delivery,498.43,552,10027
ord553,2026-03-02 04:26:00,Pending,Delivery,447.56,553,10036
ord554,2026-03-02 04:28:00,Completed,Dine-in,200.56,554,10015
ord555,2026-03-02 04:30:00,Completed,Takeaway,285.84,555,10031
ord556,2026-03-02 04:32:00,Completed,Delivery,171.64,556,10006
ord557,2026-03-02 04:34:00,Cancelled,Delivery,0,557,10002
ord558,2026-03-02 04:36:00,Completed,Takeaway,301.96,558,10021
ord559,2026-03-02 04:38:00,Completed,Dine-in,384.67,559,10027
ord560,2026-03-02 04:40:00,Completed,Delivery,134.43,560,10013
ord561,2026-03-02 04:42:00,Completed,Dine-in,225.16,561,10027
ord562,2026-03-02 04:44:00,Completed,Takeaway,239.93,562,10036
ord563,2026-03-02 04:46:00,Completed,Takeaway,389.08,563,10024
ord564,2026-03-02 04:48:00,Completed,Delivery,232.27,564,10027
ord565,2026-03-02 04:50:00,Pending,Takeaway,416.17,565,10013
ord566,2026-03-02 04:52:00,Pending,Dine-in,250.58,566,10006
ord567,2026-03-02 04:54:00,Completed,Takeaway,258.5,567,10029
ord568,2026-03-02 04:56:00,Completed,Delivery,214.8,568,10025
ord569,2026-03-02 04:58:00,Completed,Delivery,346.75,569,10024
ord570,2026-03-02 05:00:00,Completed,Takeaway,314.47,570,10031
ord571,2026-03-02 05:02:00,Pending,Dine-in,285.12,571,10009
ord572,2026-03-02 05:04:00,Cancelled,Dine-in,0,572,10001
ord573,2026-03-02 05:06:00,Completed,Delivery,432.01,573,10003
ord574,2026-03-02 05:08:00,Cancelled,Delivery,0,574,10007
ord575,2026-03-02 05:10:00,Completed,Dine-in,408.83,575,10020
ord576,2026-03-02 05:12:00,Pending,Takeaway,421.92,576,10010
ord577,2026-03-02 05:14:00,Completed,Dine-in,458.72,577,10007
ord578,2026-03-02 05:16:00,Completed,Takeaway,67.22,578,10016
ord579,2026-03-02 05:18:00,Completed,Takeaway,282.96,579,10005
ord580,2026-03-02 05:20:00,Completed,Takeaway,445.18,580,10016
ord581,2026-03-02 05:22:00,Completed,Dine-in,280.64,581,10018
ord582,2026-03-02 05:24:00,Completed,Takeaway,482,582,10026
ord583,2026-03-02 05:26:00,Completed,Dine-in,54.36,583,10008
ord584,2026-03-02 05:28:00,Completed,Delivery,113.01,584,10017
ord585,2026-03-02 05:30:00,Pending,Dine-in,259.15,585,10031
ord586,2026-03-02 05:32:00,Completed,Dine-in,516.78,586,10015
ord587,2026-03-02 05:34:00,Completed,Takeaway,306.49,587,10027
ord588,2026-03-02 05:36:00,Completed,Takeaway,233.96,588,10018
ord589,2026-03-02 05:38:00,Completed,Delivery,135.69,589,10008
ord590,2026-03-02 05:40:00,Completed,Dine-in,323.66,590,10018
ord591,2026-03-02 05:42:00,Completed,Takeaway,288.99,591,10031
ord592,2026-03-02 05:44:00,Completed,Delivery,312.88,592,10025
ord593,2026-03-02 05:46:00,Completed,Delivery,329.96,593,10019
ord594,2026-03-02 05:48:00,Completed,Delivery,75.68,594,10015
ord595,2026-03-02 05:50:00,Completed,Takeaway,452.15,595,10018
ord596,2026-03-02 05:52:00,Completed,Delivery,170.56,596,10029
ord597,2026-03-02 05:54:00,Pending,Takeaway,215.93,597,10021
ord598,2026-03-02 05:56:00,Pending,Dine-in,453.75,598,10015
ord599,2026-03-02 05:58:00,Completed,Takeaway,482.87,599,10014
ord600,2026-03-02 06:00:00,Completed,Takeaway,263.65,600,10015
ord601,2026-03-02 06:02:00,Completed,Delivery,489.8,601,10032
ord602,2026-03-02 06:04:00,Completed,Dine-in,462.58,602,10009
ord603,2026-03-02 06:06:00,Completed,Takeaway,258,603,10028
ord604,2026-03-02 06:08:00,Completed,Delivery,235.32,604,10024
ord605,2026-03-02 06:10:00,Completed,Dine-in,396.02,605,10031
ord606,2026-03-02 06:12:00,Completed,Takeaway,100.83,606,10034
ord607,2026-03-02 06:14:00,Completed,Delivery,360.71,607,10010
ord608,2026-03-02 06:16:00,Completed,Delivery,432.37,608,10013
ord609,2026-03-02 06:18:00,Pending,Delivery,203.29,609,10002
ord610,2026-03-02 06:20:00,Completed,Delivery,471.35,610,10014
ord611,2026-03-02 06:22:00,Completed,Delivery,166.59,611,10026
ord612,2026-03-02 06:24:00,Completed,Takeaway,376.16,612,10030
ord613,2026-03-02 06:26:00,Completed,Takeaway,325.18,613,10020
ord614,2026-03-02 06:28:00,Completed,Delivery,326.35,614,10031
ord615,2026-03-02 06:30:00,Pending,Takeaway,435.68,615,10018
ord616,2026-03-02 06:32:00,Completed,Dine-in,502.1,616,10028
ord617,2026-03-02 06:34:00,Completed,Dine-in,444.32,617,10024
ord618,2026-03-02 06:36:00,Completed,Takeaway,208.94,618,10035
ord619,2026-03-02 06:38:00,Pending,Takeaway,393.75,619,10007
ord620,2026-03-02 06:40:00,Completed,Dine-in,75.51,620,10021
ord621,2026-03-02 06:42:00,Completed,Takeaway,192.19,621,10020
ord622,2026-03-02 06:44:00,Completed,Dine-in,315.07,622,10016
ord623,2026-03-02 06:46:00,Completed,Dine-in,443.3,623,10010
ord624,2026-03-02 06:48:00,Completed,Delivery,83.69,624,10031
ord625,2026-03-02 06:50:00,Completed,Dine-in,80.65,625,10036
ord626,2026-03-02 06:52:00,Pending,Takeaway,386.27,626,10028
ord627,2026-03-02 06:54:00,Completed,Takeaway,274.85,627,10015
ord628,2026-03-02 06:56:00,Completed,Dine-in,398.55,628,10006
ord629,2026-03-02 06:58:00,Completed,Dine-in,375.61,629,10011
ord630,2026-03-02 07:00:00,Completed,Delivery,98.56,630,10022
ord631,2026-03-02 07:02:00,Completed,Delivery,520.35,631,10009
ord632,2026-03-02 07:04:00,Completed,Dine-in,263.16,632,10028
ord633,2026-03-02 07:06:00,Pending,Delivery,182.48,633,10007
ord634,2026-03-02 07:08:00,Completed,Delivery,289.86,634,10032
ord635,2026-03-02 07:10:00,Completed,Dine-in,520.94,635,10020
ord636,2026-03-02 07:12:00,Completed,Dine-in,495.81,636,10030
ord637,2026-03-02 07:14:00,Completed,Delivery,265.63,637,10032
ord638,2026-03-02 07:16:00,Completed,Takeaway,276.26,638,10013
ord639,2026-03-02 07:18:00,Completed,Delivery,316.21,639,10012
ord640,2026-03-02 07:20:00,Completed,Takeaway,83.12,640,10005
ord641,2026-03-02 07:22:00,Completed,Dine-in,148.72,641,10025
ord642,2026-03-02 07:24:00,Completed,Dine-in,155.09,642,10027
ord643,2026-03-02 07:26:00,Completed,Takeaway,429.34,643,10023
ord644,2026-03-02 07:28:00,Completed,Delivery,181.97,644,10008
ord645,2026-03-02 07:30:00,Completed,Takeaway,93.46,645,10017
ord646,2026-03-02 07:32:00,Pending,Delivery,97.82,646,10032
ord647,2026-03-02 07:34:00,Pending,Delivery,472.04,647,10006
ord648,2026-03-02 07:36:00,Completed,Takeaway,321.75,648,10021
ord649,2026-03-02 07:38:00,Pending,Dine-in,470.6,649,10011
ord650,2026-03-02 07:40:00,Completed,Dine-in,498.57,650,10016
ord651,2026-03-02 07:42:00,Completed,Dine-in,254.79,651,10010
ord652,2026-03-02 07:44:00,Completed,Delivery,520.81,652,10017
ord653,2026-03-02 07:46:00,Pending,Takeaway,99.2,653,10027
ord654,2026-03-02 07:48:00,Completed,Dine-in,249.22,654,10003
ord655,2026-03-02 07:50:00,Completed,Takeaway,243.63,655,10010
ord656,2026-03-02 07:52:00,Completed,Delivery,348.23,656,10011
ord657,2026-03-02 07:54:00,Completed,Dine-in,44.65,657,10023
ord658,2026-03-02 07:56:00,Completed,Delivery,329.29,658,10023
ord659,2026-03-02 07:58:00,Completed,Dine-in,152.79,659,10016
ord660,2026-03-02 08:00:00,Pending,Takeaway,254.01,660,10003
ord661,2026-03-02 08:02:00,Pending,Delivery,80.9,661,10033
ord662,2026-03-02 08:04:00,Completed,Dine-in,367.05,662,10022
ord663,2026-03-02 08:06:00,Completed,Dine-in,504.15,663,10033
ord664,2026-03-02 08:08:00,Completed,Delivery,332.1,664,10007
ord665,2026-03-02 08:10:00,Completed,Delivery,339.31,665,10028
ord666,2026-03-02 08:12:00,Completed,Dine-in,416.51,666,10018
ord667,2026-03-02 08:14:00,Completed,Takeaway,197.97,667,10008
ord668,2026-03-02 08:16:00,Pending,Delivery,444.4,668,10007
ord669,2026-03-02 08:18:00,Completed,Delivery,91.22,669,10027
ord670,2026-03-02 08:20:00,Pending,Takeaway,417.63,670,10008
ord671,2026-03-02 08:22:00,Completed,Takeaway,474.23,671,10034
ord672,2026-03-02 08:24:00,Completed,Delivery,50.06,672,10007
ord673,2026-03-02 08:26:00,Completed,Dine-in,461.82,673,10011
ord674,2026-03-02 08:28:00,Completed,Dine-in,482.22,674,10022
ord675,2026-03-02 08:30:00,Completed,Delivery,346.67,675,10030
ord676,2026-03-02 08:32:00,Completed,Dine-in,465.45,676,10011
ord677,2026-03-02 08:34:00,Completed,Delivery,181.39,677,10003
ord678,2026-03-02 08:36:00,Pending,Takeaway,352.35,678,10029
ord679,2026-03-02 08:38:00,Pending,Delivery,171.64,679,10033
ord680,2026-03-02 08:40:00,Completed,Takeaway,482.08,680,10030
ord681,2026-03-02 08:42:00,Completed,Takeaway,74.98,681,10019
ord682,2026-03-02 08:44:00,Completed,Delivery,341.61,682,10031
ord683,2026-03-02 08:46:00,Completed,Delivery,59.84,683,10015
ord684,2026-03-02 08:48:00,Completed,Takeaway,460.69,684,10020
ord685,2026-03-02 08:50:00,Completed,Delivery,88.73,685,10019
ord686,2026-03-02 08:52:00,Completed,Delivery,282.02,686,10003
ord687,2026-03-02 08:54:00,Pending,Dine-in,439.29,687,10002
ord688,2026-03-02 08:56:00,Cancelled,Dine-in,0,688,10029
ord689,2026-03-02 08:58:00,Completed,Dine-in,274.58,689,10025
ord690,2026-03-02 09:00:00,Pending,Dine-in,355.75,690,10002
ord691,2026-03-02 09:02:00,Completed,Delivery,228.75,691,10030
ord692,2026-03-02 09:04:00,Cancelled,Takeaway,0,692,10016
ord693,2026-03-02 09:06:00,Pending,Takeaway,284.91,693,10011
ord694,2026-03-02 09:08:00,Completed,Takeaway,386.24,694,10024
ord695,2026-03-02 09:10:00,Cancelled,Takeaway,0,695,10025
ord696,2026-03-02 09:12:00,Pending,Delivery,299.48,696,10021
ord697,2026-03-02 09:14:00,Completed,Delivery,514.55,697,10012
ord698,2026-03-02 09:16:00,Completed,Delivery,63.82,698,10033
ord699,2026-03-02 09:18:00,Completed,Delivery,114.59,699,10022
ord700,2026-03-02 09:20:00,Completed,Dine-in,469.44,700,10035
ord701,2026-03-02 09:22:00,Completed,Delivery,351.86,701,10015
ord702,2026-03-02 09:24:00,Cancelled,Delivery,0,702,10026
ord703,2026-03-02 09:26:00,Completed,Delivery,258.12,703,10033
ord704,2026-03-02 09:28:00,Completed,Delivery,287.29,704,10011
ord705,2026-03-02 09:30:00,Pending,Dine-in,338.82,705,10025
ord706,2026-03-02 09:32:00,Pending,Delivery,229.21,706,10032
ord707,2026-03-02 09:34:00,Pending,Takeaway,492.64,707,10013
ord708,2026-03-02 09:36:00,Completed,Delivery,164.6,708,10032
ord709,2026-03-02 09:38:00,Completed,Delivery,353.15,709,10011
ord710,2026-03-02 09:40:00,Completed,Delivery,499.47,710,10026
ord711,2026-03-02 09:42:00,Pending,Dine-in,137.23,711,10005
ord712,2026-03-02 09:44:00,Completed,Takeaway,148.17,712,10024
ord713,2026-03-02 09:46:00,Pending,Delivery,303.93,713,10022
ord714,2026-03-02 09:48:00,Completed,Dine-in,384.65,714,10014
ord715,2026-03-02 09:50:00,Completed,Takeaway,308.78,715,10009
ord716,2026-03-02 09:52:00,Completed,Dine-in,488.74,716,10024
ord717,2026-03-02 09:54:00,Completed,Takeaway,376.77,717,10013
ord718,2026-03-02 09:56:00,Completed,Dine-in,217.41,718,10003
ord719,2026-03-02 09:58:00,Completed,Dine-in,202.13,719,10002
ord720,2026-03-02 10:00:00,Completed,Delivery,50.17,720,10036
