order_id,menu_id,quantity,price
ord2052,mu0074,2,93.99
ord854,mu0005,2,163.29
ord2855,mu0006,1,127.52
ord2063,mu0034,2,160.45
ord1919,mu0058,3,193.94
ord2244,mu0004,3,171.66
ord1365,mu0071,2,97.31
ord1526,mu0008,5,144.3
ord549,mu0023,4,35.36
ord2410,mu0034,1,79.18
ord563,mu0041,4,193.32
ord2585,mu0008,5,121.01
ord552,mu0067,4,118.32
ord3447,mu0022,3,128.12
ord2339,mu0027,3,65.9
ord2081,mu0073,5,27.21
ord768,mu0040,5,120.8
ord3923,mu0052,2,109.03
ord3021,mu0042,3,77.91
ord363,mu0047,5,100.47
ord1784,mu0020,3,120.43
ord2891,mu0068,3,196.83
ord3858,mu0040,2,94.86
ord580,mu0067,3,159.38
ord583,mu0001,5,47.09
ord2664,mu0004,5,141.22
ord565,mu0024,2,66.92
ord2196,mu0025,2,62.09
ord1267,mu0034,4,149.19
ord856,mu0022,4,43.74
ord2503,mu0017,3,46.65
ord270,mu0038,5,73.5
ord3661,mu0073,5,189.88
ord2619,mu0071,5,109.3
ord3577,mu0070,5,36.12
ord265,mu0061,2,112.04
ord3363,mu0060,3,64.55
ord461,mu0058,3,110.81
ord205,mu0003,1,63.87
ord2889,mu0032,3,40.25
ord2745,mu0037,4,100.44
ord6,mu0003,3,151.26
ord1948,mu0059,3,25.26
ord2733,mu0055,5,72.46
ord835,mu0063,3,70.74
ord2764,mu0064,2,103.43
ord2490,mu0065,1,85.22
ord2571,mu0059,4,79.96
ord2741,mu0027,2,122.61
ord2043,mu0074,2,126.57
ord3527,mu0056,2,185.51
ord993,mu0044,5,87.06
ord815,mu0039,3,143.78
ord1598,mu0042,3,121.13
ord2121,mu0054,4,171.52
ord2295,mu0073,2,135.12
ord1456,mu0006,2,34.98
ord2239,mu0025,2,67.04
ord1379,mu0015,4,136.21
ord3612,mu0063,4,138.96
ord2377,mu0021,2,132.08
ord3705,mu0016,1,156.14
ord685,mu0030,5,40.26
ord2822,mu0040,2,45.53
ord2866,mu0054,3,90.22
ord681,mu0060,3,166.72
ord1370,mu0023,2,175.75
ord1745,mu0019,2,95.17
ord63,mu0047,4,146.02
ord3208,mu0029,3,103.57
ord3554,mu0049,1,33.1
ord1237,mu0061,3,171.1
ord1566,mu0020,2,39.14
ord594,mu0036,3,112.21
ord3034,mu0060,3,126.1
ord2235,mu0036,3,55.73
ord971,mu0018,2,52.35
ord2247,mu0031,3,172.76
ord1076,mu0071,1,84.24
ord1719,mu0021,5,152.54
ord2825,mu0038,5,193.99
ord2659,mu0068,4,69.51
ord3068,mu0003,4,34.85
ord3401,mu0017,4,135.55
ord1037,mu0036,5,170.08
ord2889,mu0026,3,67.22
ord933,mu0001,5,130.41
ord3539,mu0050,2,44.37
ord1007,mu0032,4,125.77
ord2417,mu0010,1,91.56
ord2015,mu0034,3,131.7
ord3920,mu0064,4,100.16
ord1255,mu0038,4,198.75
ord2819,mu0018,5,127.97
ord1427,mu0015,1,32.39
ord140,mu0075,2,60.31
ord2545,mu0061,2,166.7
ord2488,mu0066,4,191.83
ord3198,mu0030,4,169.61
ord1817,mu0054,5,145.14
ord706,mu0030,1,143.4
ord2513,mu0071,1,42.03
ord496,mu0065,3,141.31
ord3992,mu0072,2,197.67
ord2817,mu0038,5,105.08
ord2617,mu0065,1,159.57
ord1049,mu0029,4,73.29
ord2051,mu0043,2,124.87
ord1832,mu0051,2,163.62
ord1331,mu0031,1,50.7
ord2973,mu0056,4,167.34
ord324,mu0038,3,43.82
ord1247,mu0072,2,57.04
ord1586,mu0043,5,65.13
ord3712,mu0039,2,184.51
ord1651,mu0014,2,71.41
ord1698,mu0075,4,114.85
ord2711,mu0005,2,37.99
ord3382,mu0068,2,156.89
ord3961,mu0046,5,150.47
ord608,mu0070,1,63.57
ord1079,mu0033,1,74.09
ord2501,mu0002,1,138.4
ord663,mu0017,3,153.68
ord3993,mu0002,1,126.97
ord3655,mu0034,3,103.93
ord3582,mu0011,4,196.5
ord930,mu0034,3,67.96
ord26,mu0053,5,43.21
ord4080,mu0006,3,110.74
ord3242,mu0070,5,90.33
ord1928,mu0043,5,199.58
ord464,mu0007,4,82.5
ord3616,mu0008,1,127.11
ord2149,mu0024,5,145.1
ord2127,mu0052,3,174.58
ord3395,mu0022,4,20.85
ord951,mu0066,1,185.99
ord295,mu0072,4,186.07
ord392,mu0033,4,193.73
ord1906,mu0010,5,176.43
ord3617,mu0073,3,111.19
ord9,mu0006,3,80.23
ord1802,mu0011,1,89.3
ord203,mu0031,1,34.71
ord87,mu0031,1,42.32
ord3838,mu0066,4,124.52
ord1883,mu0020,4,166.27
ord1926,mu0049,2,149.49
ord3416,mu0008,5,194.22
ord3431,mu0075,3,34.75
ord1148,mu0048,1,155.05
ord1345,mu0073,1,126.5
ord1377,mu0018,3,75.09
ord2187,mu0074,5,42.8
ord3157,mu0049,3,64.76
ord2442,mu0056,5,144.71
ord1082,mu0058,2,172.02
ord926,mu0041,2,79.13
ord1574,mu0010,5,81.31
ord3417,mu0028,1,28
ord518,mu0006,2,77.92
ord3823,mu0039,5,91.89
ord381,mu0016,5,86.25
ord1555,mu0026,3,138.41
ord3465,mu0069,3,94.49
ord2269,mu0004,5,179.93
ord1121,mu0067,2,65.27
ord1142,mu0048,1,123.44
ord1824,mu0027,3,133.47
ord442,mu0064,4,24.53
ord1793,mu0033,4,138.46
ord2122,mu0024,5,35.32
ord1059,mu0006,4,94.97
ord2205,mu0046,3,44.47
ord1207,mu0065,5,199.34
ord2752,mu0042,4,21.66
ord3833,mu0066,4,24.69
ord782,mu0053,4,80.89
ord583,mu0036,4,196
ord1226,mu0019,1,73.36
ord3546,mu0050,1,143.09
ord3513,mu0052,4,143.68
ord2567,mu0033,2,66.33
ord3487,mu0032,2,130.52
ord3925,mu0015,2,198.21
ord980,mu0011,2,131.96
ord4079,mu0074,5,107.99
ord2982,mu0054,1,127.42
ord2092,mu0031,5,65.68
ord1814,mu0015,3,109.26
ord813,mu0002,2,65.68
ord3790,mu0035,1,36.41
ord2510,mu0072,5,169.95
ord3193,mu0074,4,190.15
ord3174,mu0010,1,116.59
ord558,mu0005,5,123.34
ord217,mu0021,1,109.46
ord2840,mu0054,1,53.87
ord3232,mu0021,4,161.33
ord1976,mu0061,4,152.47
ord119,mu0009,2,136.94
ord75,mu0014,3,42.64
ord477,mu0004,2,167.64
ord3124,mu0037,5,44.2
ord958,mu0014,3,85.37
ord1394,mu0041,5,137.91
ord2376,mu0030,5,143.96
ord3680,mu0002,3,51.3
ord3966,mu0033,5,179.57
ord1319,mu0016,5,145.35
ord693,mu0065,5,164.21
ord3582,mu0031,1,54.27
ord1647,mu0004,2,37.18
ord2976,mu0050,1,193.12
ord703,mu0048,1,109.2
ord1064,mu0053,1,189.97
ord1969,mu0005,4,98.57
ord273,mu0044,2,75.37
ord3551,mu0048,2,37.56
ord1954,mu0009,1,111.8
ord3100,mu0074,2,27.59
ord3791,mu0050,4,32.04
ord2159,mu0041,5,164.05
ord3076,mu0064,1,133.12
ord1907,mu0053,3,169.41
ord3082,mu0066,5,77.75
ord1685,mu0071,1,197.62
ord476,mu0072,3,192.24
ord2572,mu0003,1,112.89
ord2529,mu0044,5,187.52
ord720,mu0026,2,88.35
ord2552,mu0067,1,80.73
ord326,mu0016,4,138.94
ord1705,mu0032,2,181.6
ord3558,mu0034,2,68.4
ord901,mu0042,3,91.45
ord1764,mu0029,2,160.87
ord418,mu0061,1,102.03
ord37,mu0035,1,58.14
ord3270,mu0074,3,94.93
ord3246,mu0033,1,195.54
ord3367,mu0047,4,161.94
ord4005,mu0010,5,177.37
ord2719,mu0009,2,185.47
ord1673,mu0069,1,180.91
ord1083,mu0044,1,35.2
ord2058,mu0032,2,125.61
ord1388,mu0073,1,193.91
ord2298,mu0006,3,69.6
ord2460,mu0056,5,196.35
ord2324,mu0055,3,126.23
ord3690,mu0043,4,31.06
ord2375,mu0059,2,69.91
ord134,mu0049,1,183.31
ord1079,mu0067,4,156.57
ord1606,mu0005,3,130.56
ord2988,mu0016,1,174.57
ord496,mu0066,1,91.42
ord1965,mu0075,2,28.51
ord602,mu0072,2,196.89
ord3827,mu0006,2,97.62
ord2617,mu0066,4,171.13
ord3205,mu0074,2,51.46
ord388,mu0007,5,162.63
ord910,mu0028,2,170.16
ord120,mu0067,2,101.5
ord1649,mu0025,4,116.99
ord1878,mu0006,3,162.53
ord3935,mu0012,3,182.28
ord1520,mu0043,2,123.5
ord2604,mu0011,5,26.17
ord965,mu0064,2,127.99
ord542,mu0070,1,146.9
ord1631,mu0031,1,86.81
ord3543,mu0064,3,156.98
ord2564,mu0020,4,115.81
ord3672,mu0063,1,128.12
ord2592,mu0017,2,37.12
ord1393,mu0046,4,105.47
ord1378,mu0021,4,49.88
ord3048,mu0065,1,183.14
ord572,mu0051,5,136.42
ord922,mu0022,5,189.44
ord2195,mu0034,3,105.08
ord3303,mu0019,2,195.69
ord2003,mu0059,4,104.55
ord835,mu0072,1,68.5
ord2559,mu0046,3,147.23
ord1008,mu0037,1,80.09
ord1382,mu0027,3,67.56
ord3923,mu0058,4,103.72
ord645,mu0064,5,147.52
ord1593,mu0025,2,61.98
ord591,mu0006,3,86.37
ord1829,mu0005,2,21.29
ord84,mu0048,5,61.24
ord2360,mu0020,1,180.37
ord497,mu0074,1,41.67
ord735,mu0060,1,138.53
ord569,mu0031,4,25.42
ord1045,mu0011,2,153.86
ord2498,mu0032,1,169.88
ord2959,mu0020,1,80.97
ord80,mu0060,2,156.77
ord1880,mu0055,1,38.99
ord1983,mu0043,4,22.14
ord2149,mu0056,3,75.15
ord1532,mu0009,5,61.1
ord562,mu0026,3,161.12
ord1216,mu0001,5,139.86
ord804,mu0074,3,171.07
ord1334,mu0019,2,43.05
ord1793,mu0067,3,42.14
ord1666,mu0028,3,102.54
ord3867,mu0010,4,100.84
ord862,mu0070,4,191.74
ord3737,mu0072,5,76.47
ord643,mu0040,1,82.08
ord1366,mu0030,5,103.37
ord2911,mu0018,3,171.41
ord2192,mu0021,3,154.97
ord2551,mu0026,1,32.77
ord3859,mu0001,1,160.83
ord1697,mu0029,5,165.46
ord1226,mu0054,5,73.51
ord3359,mu0064,1,189.35
ord2530,mu0063,4,111.76
ord2276,mu0005,4,21.89
ord2567,mu0067,2,188.36
ord3602,mu0053,2,27.34
ord1389,mu0068,2,117.88
ord809,mu0030,2,187.58
ord1039,mu0056,1,186.92
ord3631,mu0049,4,195.45
ord1207,mu0066,5,140.41
ord1707,mu0020,5,113.73
ord2062,mu0013,4,149.16
ord2181,mu0070,4,61.96
ord2498,mu0026,2,104.45
ord390,mu0031,3,134.35
ord1979,mu0055,4,111.47
ord307,mu0006,5,25.29
ord2122,mu0056,4,133.78
ord515,mu0065,2,157.28
ord1062,mu0048,2,186.93
ord169,mu0047,3,80.92
ord2837,mu0075,2,76.66
ord659,mu0017,1,128.36
ord1273,mu0033,2,127.46
ord1678,mu0042,1,48.7
ord3484,mu0009,2,116.76
ord1387,mu0001,5,73.45
ord995,mu0042,1,169.4
ord283,mu0028,4,177.32
ord4011,mu0064,1,187.69
ord110,mu0014,5,32.18
ord2322,mu0023,1,144.09
ord300,mu0069,3,54.54
ord2801,mu0032,1,59.15
ord4061,mu0022,1,64.49
ord1027,mu0067,1,130.34
ord1171,mu0074,2,71.88
ord3732,mu0067,1,133.41
ord3206,mu0016,3,44.11
ord3773,mu0042,1,142.78
ord857,mu0018,2,159.66
ord1241,mu0041,4,174.04
ord1185,mu0048,1,95.92
ord266,mu0059,2,78.07
ord1734,mu0064,2,94.95
ord1889,mu0045,3,103.73
ord706,mu0024,1,105.44
ord3547,mu0034,2,124.31
ord2441,mu0033,5,91.5
ord2401,mu0059,5,40.47
ord2427,mu0001,1,106.89
ord3801,mu0057,4,48.59
ord3954,mu0022,4,40.26
ord4087,mu0031,2,148.89
ord82,mu0010,1,46.64
ord2742,mu0064,4,113.98
ord268,mu0073,5,183.84
ord2995,mu0068,2,66.26
ord616,mu0065,3,163.91
ord1749,mu0025,2,36.7
ord3114,mu0014,2,108.82
ord3201,mu0073,1,190.55
ord3320,mu0016,1,144.23
ord860,mu0057,5,126.15
ord1822,mu0004,5,124.12
ord3768,mu0019,2,185.07
ord3917,mu0063,1,61.39
ord2606,mu0014,4,116.15
ord2918,mu0071,3,68.99
ord4095,mu0041,3,186.24
ord3532,mu0065,3,103.24
ord2155,mu0075,2,92.71
ord1507,mu0001,4,111.41
ord2747,mu0054,1,76.09
ord3963,mu0037,2,102.12
ord367,mu0013,2,86.36
ord3383,mu0041,1,46.24
ord380,mu0071,2,30.17
ord3502,mu0022,4,166.41
ord2043,mu0034,3,190.52
ord1570,mu0045,4,64.81
ord1552,mu0033,2,169.07
ord596,mu0014,2,72.03
ord481,mu0016,3,120.35
ord3054,mu0021,1,115.14
ord3080,mu0023,5,77.25
ord3520,mu0019,4,45.5
ord723,mu0029,2,111.68
ord1141,mu0032,5,82.2
ord3572,mu0022,2,89.11
ord1306,mu0039,5,95.55
ord768,mu0043,1,73.7
ord1700,mu0025,3,161.61
ord1593,mu0068,4,42.58
ord3997,mu0054,2,132.49
ord3808,mu0063,4,74.89
ord3101,mu0038,4,140.16
ord109,mu0035,4,55.84
ord967,mu0044,3,122.89
ord895,mu0008,5,140.63
ord2886,mu0015,4,120.95
ord3896,mu0040,2,107.72
ord853,mu0048,5,28.08
ord1941,mu0069,2,21
ord2838,mu0022,4,30.48
ord424,mu0058,5,178.44
ord2092,mu0013,2,137.67
ord1683,mu0003,4,164.02
ord1439,mu0062,4,92.61
ord3614,mu0056,4,66.71
ord1698,mu0028,3,38.71
ord2697,mu0031,4,195.03
ord3386,mu0051,1,74.58
ord3063,mu0065,2,124.96
ord1761,mu0032,3,59.27
ord3961,mu0012,1,195.51
ord1248,mu0060,3,139.9
ord3513,mu0058,1,143.19
ord1846,mu0060,1,43.29
ord748,mu0071,3,191.35
ord216,mu0066,4,88.66
ord1464,mu0043,1,131.63
ord1984,mu0035,5,71.76
ord460,mu0073,1,119.53
ord4089,mu0041,1,60.93
ord2600,mu0046,2,57.12
ord1688,mu0072,4,29.17
ord76,mu0075,2,21.73
ord207,mu0025,5,24.62
ord2218,mu0017,3,128.06
ord4038,mu0052,2,81.6
ord1570,mu0052,4,44.44
ord883,mu0068,2,50.46
ord3986,mu0038,3,24.21
ord3859,mu0036,5,39.85
ord3048,mu0066,4,110.27
ord3704,mu0027,2,38.23
ord3515,mu0009,1,190.82
ord3328,mu0039,2,154.48
ord1684,mu0023,1,135.16
ord27,mu0032,2,33.71
ord3088,mu0062,2,159.91
ord3316,mu0010,4,48.38
ord1110,mu0006,2,84.63
ord2456,mu0023,2,91.93
ord2185,mu0069,4,30.48
ord1761,mu0026,1,157.05
ord3329,mu0007,1,55.5
ord3160,mu0002,1,44.94
ord1877,mu0040,4,145.25
ord1945,mu0044,1,157.81
ord787,mu0020,4,134.58
ord1554,mu0038,5,176.7
ord4092,mu0004,4,77.98
ord653,mu0075,4,130.96
ord2248,mu0050,5,187.08
ord4019,mu0073,4,80.77
ord2741,mu0005,3,122.42
ord973,mu0045,4,153.94
ord3626,mu0032,3,76.56
ord188,mu0035,1,88.08
ord3192,mu0007,1,47.78
ord2199,mu0014,1,149.37
ord173,mu0034,2,40.26
ord686,mu0007,4,55.13
ord90,mu0055,2,24.36
ord1387,mu0036,3,165.11
ord1922,mu0033,3,147.57
ord2894,mu0061,2,97.61
ord4074,mu0045,5,40.57
ord3971,mu0075,3,89.98
ord109,mu0062,3,92.58
ord3834,mu0026,1,87.11
ord2444,mu0003,4,129.14
ord38,mu0073,5,124.2
ord2658,mu0016,5,121.22
ord3485,mu0002,2,96.88
ord2526,mu0025,4,53.02
ord1404,mu0072,3,126.94
ord1244,mu0039,5,142.18
ord3022,mu0048,1,92.16
ord2106,mu0031,5,196.85
ord1603,mu0026,3,26.62
ord2570,mu0045,5,40.84
ord2784,mu0057,1,44.62
ord3228,mu0073,4,146.53
ord1579,mu0033,2,118.92
ord2636,mu0041,4,131.08
ord3605,mu0072,3,84.51
ord1065,mu0042,3,115.54
ord2868,mu0064,5,111.73
ord1850,mu0038,5,91.96
ord155,mu0051,2,134.49
ord2770,mu0047,4,186.75
ord581,mu0075,1,189.91
ord368,mu0014,1,24.18
ord3821,mu0013,5,176.9
ord463,mu0025,4,189.67
ord2799,mu0047,2,64.49
ord3050,mu0070,3,128.69
ord806,mu0022,4,59.04
ord3258,mu0004,1,132.06
ord2427,mu0036,2,107.42
ord3626,mu0026,5,81.02
ord189,mu0016,3,182.95
ord3581,mu0060,3,89.37
ord2379,mu0063,4,113.39
ord2067,mu0011,2,60.74
ord1245,mu0009,5,44.04
ord3253,mu0070,2,40.83
ord2704,mu0053,3,160.29
ord642,mu0061,5,151.52
ord2672,mu0002,5,60.78
ord4043,mu0038,1,30.74
ord3573,mu0073,4,182.62
ord1353,mu0049,4,24.44
ord2441,mu0067,2,85.48
ord267,mu0022,1,24.47
ord2450,mu0069,3,103.58
ord1419,mu0063,2,179.81
ord944,mu0007,4,147.81
ord2554,mu0072,4,114.44
ord3305,mu0055,3,167.14
ord1704,mu0058,2,196.02
ord2364,mu0073,1,97.69
ord662,mu0013,3,30.93
ord3825,mu0010,5,132.9
ord742,mu0041,4,185.9
ord3200,mu0052,1,65.2
ord1040,mu0003,2,52.69
ord3373,mu0022,3,56.01
ord568,mu0049,3,178.58
ord569,mu0013,1,99.61
ord1867,mu0073,5,158.12
ord3198,mu0056,3,86.17
ord2586,mu0023,2,137.95
ord706,mu0056,3,164.67
ord2190,mu0075,4,147.58
ord3443,mu0046,1,47.88
ord3621,mu0013,5,119.28
ord3004,mu0074,4,104.83
ord858,mu0055,1,159.73
ord328,mu0031,2,69.65
ord387,mu0071,1,75.85
ord3587,mu0040,1,46.14
ord552,mu0069,4,68.41
ord4067,mu0015,2,78.84
ord833,mu0040,4,79.67
ord2724,mu0001,2,157.78
ord2530,mu0072,5,191
ord2634,mu0048,5,55.18
ord2683,mu0061,5,34.08
ord3532,mu0066,3,50.68
ord2675,mu0018,4,57.21
ord3100,mu0034,3,126.03
ord4022,mu0014,4,23.55
ord739,mu0018,2,155.23
ord640,mu0007,3,179.35
ord694,mu0030,1,37.08
ord1239,mu0002,3,88.24
ord2661,mu0025,4,80.94
ord1633,mu0026,3,155.94
ord1428,mu0067,4,54.84
ord435,mu0059,1,29.05
ord619,mu0017,3,78.79
ord1917,mu0020,2,160.82
ord2808,mu0028,1,104.73
ord352,mu0055,1,129.76
ord2351,mu0002,4,87.68
ord1824,mu0005,4,182.75
ord3306,mu0046,1,47.06
ord637,mu0006,1,147.12
ord3512,mu0072,4,136.91
ord1965,mu0028,2,191.94
ord241,mu0055,2,136.79
ord2280,mu0021,3,91.89
ord3270,mu0034,5,111.67
ord1368,mu0073,2,116.51
ord2928,mu0038,3,53.22
ord3678,mu0013,5,75
ord3897,mu0070,2,68.57
ord3620,mu0064,2,164.65
ord158,mu0058,5,66.92
ord57,mu0030,3,82.81
ord1056,mu0053,5,140.58
ord3922,mu0051,5,92.85
ord2313,mu0044,3,157.25
ord1282,mu0028,4,54.33
ord2223,mu0036,2,123.55
ord1695,mu0010,1,106.54
ord3807,mu0010,3,174.07
ord1224,mu0001,1,112.69
ord556,mu0043,1,28.07
ord4055,mu0004,5,102.11
ord246,mu0063,4,62.48
ord413,mu0069,5,193.91
ord1442,mu0021,1,83.58
ord446,mu0019,3,144.25
ord2011,mu0059,3,43.76
ord2876,mu0066,4,83.11
ord3454,mu0070,3,89.38
ord478,mu0047,5,109.5
ord3468,mu0028,2,172.11
ord623,mu0032,2,46.14
ord2315,mu0041,3,125.95
ord3394,mu0031,1,158.29
ord1512,mu0016,1,46.55
ord40,mu0014,4,31.48
ord95,mu0050,4,147.22
ord474,mu0050,1,54.25
ord2816,mu0064,1,183.93
ord3554,mu0063,2,178.78
ord2705,mu0017,5,44.14
ord3205,mu0034,5,53.49
ord2645,mu0011,3,155.91
ord3876,mu0042,4,101.55
ord2719,mu0057,3,58.53
ord3740,mu0066,5,170.92
ord1527,mu0018,2,194.95
ord209,mu0029,3,154.47
ord3278,mu0025,5,117.47
ord2087,mu0051,3,138.63
ord3917,mu0072,5,169.68
ord463,mu0068,3,47.06
ord2805,mu0067,4,189.83
ord3927,mu0016,1,58.56
ord2345,mu0069,5,147.51
ord2085,mu0065,4,91.25
ord769,mu0039,1,150.92
ord851,mu0018,2,123.2
ord871,mu0034,3,36.25
ord1302,mu0061,2,43.33
ord1811,mu0073,5,197.96
ord3538,mu0002,2,182.85
ord3444,mu0072,2,139.23
ord1154,mu0016,5,58.83
ord2146,mu0053,1,141.28
ord601,mu0040,3,87.2
ord849,mu0011,1,147.93
ord3188,mu0046,4,57.41
ord2479,mu0072,3,156.95
ord3331,mu0075,5,176.64
ord2549,mu0003,3,169.1
ord2277,mu0001,5,83.89
ord1151,mu0022,2,169.26
ord3865,mu0041,1,158.3
ord1553,mu0003,1,166.59
ord2376,mu0056,4,194.8
ord670,mu0004,3,161.38
ord397,mu0055,4,183.5
ord1681,mu0004,2,164.41
ord2395,mu0039,4,193.82
ord1148,mu0061,5,96.83
ord1496,mu0075,4,129.48
ord2702,mu0006,3,197.44
ord2304,mu0055,1,104.7
ord1958,mu0028,1,114.24
ord3808,mu0072,5,158.93
ord2820,mu0028,5,152.43
ord3264,mu0008,4,45.88
ord2116,mu0027,4,145.74
ord2183,mu0072,5,181
ord223,mu0024,1,158.24
ord2134,mu0002,5,67.68
ord922,mu0018,3,167.1
ord3745,mu0039,5,161.01
ord1068,mu0037,3,107.23
ord3667,mu0015,4,192.37
ord987,mu0052,4,99.81
ord1759,mu0018,5,95.53
ord62,mu0074,5,91.3
ord2612,mu0028,5,175.65
ord183,mu0044,4,195.12
ord4048,mu0037,4,72.07
ord3351,mu0052,2,144.81
ord1277,mu0009,5,170.56
ord2009,mu0074,3,41.96
ord3057,mu0016,3,96.45
ord769,mu0037,5,127.57
ord2648,mu0009,2,67.81
ord2736,mu0032,2,67.37
ord3847,mu0065,1,89.15
ord2792,mu0050,3,136.5
ord1926,mu0063,4,156.41
ord3919,mu0069,5,79.1
ord2202,mu0046,4,122.32
ord139,mu0054,2,170.58
ord1168,mu0006,2,35.2
ord2,mu0047,1,185.49
ord3982,mu0016,2,103.05
ord8,mu0040,1,85.46
ord3390,mu0066,2,78.17
ord1342,mu0025,3,126.68
ord3533,mu0016,2,47.59
ord961,mu0062,2,175.07
ord1445,mu0003,1,109.82
ord935,mu0010,1,144.75
ord1386,mu0001,4,98.81
ord2395,mu0037,3,83.29
ord1135,mu0016,3,115.87
ord257,mu0004,1,172.57
ord2089,mu0052,2,42.85
ord2580,mu0064,4,156.11
ord415,mu0070,1,50.79
ord3035,mu0014,2,46.68
ord3752,mu0031,2,113.9
ord727,mu0017,3,106.03
ord1931,mu0017,4,179.26
ord643,mu0043,2,121.47
ord1973,mu0059,5,63.28
ord3142,mu0050,2,110.57
ord1009,mu0038,5,106.83
ord3445,mu0054,1,84.97
ord550,mu0048,2,114.79
ord2268,mu0069,5,147.74
ord1967,mu0031,4,152.6
ord1885,mu0021,3,95.07
ord3905,mu0038,4,154.86
ord1057,mu0023,1,161.65
ord2736,mu0026,2,189.68
ord3842,mu0043,3,50.12
ord840,mu0052,5,184.96
ord703,mu0061,1,48.27
ord1754,mu0039,3,178.17
ord563,mu0025,2,98.34
ord3404,mu0046,1,62.67
ord3495,mu0045,4,149.78
ord2836,mu0007,2,141.98
ord302,mu0030,4,85.55
ord1806,mu0058,2,102.27
ord1362,mu0009,1,165.01
ord1390,mu0007,4,67.47
ord254,mu0055,1,159.52
ord3515,mu0041,4,94.06
ord2404,mu0060,4,89.06
ord2279,mu0074,2,55.48
ord3238,mu0006,1,158.73
ord2966,mu0016,2,121.83
ord941,mu0045,4,119.67
ord2583,mu0059,5,105.22
ord839,mu0060,4,136.82
ord1099,mu0059,2,146.46
ord316,mu0042,5,195.31
ord4,mu0053,5,189.46
ord1666,mu0038,3,60.5
ord3977,mu0065,3,84.66
ord438,mu0054,4,99.2
ord1031,mu0010,4,69.3
ord1921,mu0026,2,151.56
ord3573,mu0014,4,171.99
ord272,mu0073,4,24.33
ord224,mu0053,2,94.58
ord2312,mu0057,3,126.46
ord502,mu0059,3,158.59
ord1563,mu0052,2,132.18
ord2813,mu0007,2,129.19
ord2880,mu0011,2,115.87
ord843,mu0032,2,31.61
ord2440,mu0051,5,101.74
ord220,mu0034,4,57.81
ord1754,mu0037,4,35.55
ord3145,mu0067,1,153.85
ord1938,mu0074,4,178.11
ord1286,mu0074,2,153.39
ord2834,mu0010,1,122.63
ord3508,mu0050,4,129.61
ord1567,mu0024,4,187.75
ord3949,mu0038,1,67.42
ord3406,mu0025,4,89.66
ord3125,mu0010,4,173.78
ord3187,mu0028,5,173.58
ord3954,mu0018,1,53.03
ord1170,mu0011,1,128.91
ord1944,mu0043,2,114.61
ord76,mu0028,1,189.09
ord1957,mu0036,5,40.29
ord1052,mu0027,3,62.8
ord2428,mu0042,2,141.65
ord3155,mu0032,1,145.52
ord432,mu0029,1,173.07
ord3429,mu0010,4,141.79
ord1080,mu0032,5,30.74
ord4028,mu0018,1,127.39
ord3411,mu0041,5,81.1
ord3365,mu0066,5,117.04
ord1546,mu0020,2,199.84
ord941,mu0052,1,23.59
ord1891,mu0004,1,76.3
ord2882,mu0023,4,164.51
ord2320,mu0049,4,105.66
ord3041,mu0022,4,32.11
ord2323,mu0045,4,161.55
ord518,mu0073,5,99.73
ord3415,mu0011,1,142.73
ord1690,mu0046,4,177.49
ord2883,mu0020,1,90.97
ord1492,mu0035,3,26.01
ord843,mu0026,4,24.88
ord3317,mu0072,4,110.57
ord3586,mu0031,1,172.57
ord1258,mu0036,3,58.11
ord3583,mu0018,3,77.19
ord440,mu0070,2,43.11
ord3220,mu0006,1,83.58
ord2408,mu0065,2,194.58
ord1014,mu0008,1,84.68
ord2231,mu0061,1,129.69
ord2310,mu0033,5,140.74
ord2766,mu0044,4,52.76
ord239,mu0022,1,168
ord653,mu0028,3,71.01
ord527,mu0001,5,171.47
ord3017,mu0003,2,187.44
ord2505,mu0026,2,58.68
ord3263,mu0012,5,182.69
ord3379,mu0059,3,140.48
ord1813,mu0005,5,118.68
ord1080,mu0026,2,93.59
ord1303,mu0057,5,73.07
ord3896,mu0043,3,172.3
ord1315,mu0002,5,58.46
ord2875,mu0067,1,128.05
ord84,mu0061,3,55.75
ord3402,mu0009,3,65.41
ord2037,mu0056,5,60.72
ord3601,mu0030,1,127
ord25,mu0067,4,27.25
ord2571,mu0023,3,191.64
ord2332,mu0008,2,137.27
ord4033,mu0048,2,31.39
ord421,mu0020,3,86.99
ord113,mu0073,3,24.05
ord2220,mu0008,4,117.67
ord1386,mu0036,1,58.71
ord2283,mu0023,4,122.65
ord2172,mu0052,4,43.63
ord581,mu0028,1,132.71
ord3069,mu0036,5,140.63
ord1111,mu0073,3,113.79
ord2352,mu0069,3,87.57
ord2371,mu0040,4,75.46
ord1215,mu0062,1,80.05
ord3901,mu0040,3,129.73
ord486,mu0068,2,123.33
ord1506,mu0040,3,80.8
ord2609,mu0016,3,194.14
ord2345,mu0070,3,69.14
ord2726,mu0046,2,140.7
ord2502,mu0046,4,171.43
ord3010,mu0044,2,154.75
ord926,mu0025,3,125.57
ord1170,mu0031,2,84.04
ord2481,mu0009,5,92.04
ord4075,mu0027,4,150.63
ord3002,mu0068,2,128.61
ord3782,mu0017,1,64.68
ord2781,mu0022,5,108.18
ord2809,mu0003,4,159.96
ord2639,mu0054,4,132.92
ord2855,mu0014,4,106.86
ord168,mu0051,1,55.89
ord1811,mu0014,2,143.46
ord3988,mu0012,1,94.74
