payment_id,payment_method,paid_at,amount,payment_status,order_id
P423,Credit Card,2026-03-02 00:06:00,157.81,Paid,ord423
P424,Cash,2026-03-02 00:08:00,292.92,Paid,ord424
P425,QR Payment,2026-03-02 00:10:00,382.69,Paid,ord425
P426,Cash,2026-03-02 00:12:00,300.42,Paid,ord426
P427,Credit Card,2026-03-24 11:30:55,109.8,Pending,ord427
P428,Credit Card,2026-03-24 11:30:55,483.66,Pending,ord428
P429,Credit Card,2026-03-02 00:18:00,285.48,Paid,ord429
P430,QR Payment,2026-03-02 00:20:00,40.33,Paid,ord430
P431,Credit Card,2026-03-02 00:22:00,359.28,Paid,ord431
P432,QR Payment,2026-03-02 00:24:00,372.01,Paid,ord432
P433,QR Payment,2026-03-02 00:26:00,88.59,Paid,ord433
P434,Credit Card,2026-03-02 00:28:00,93.34,Paid,ord434
P435,Credit Card,2026-03-02 00:30:00,123.15,Paid,ord435
P436,QR Payment,2026-03-24 11:30:55,0,Pending,ord436
P437,QR Payment,2026-03-02 00:34:00,398.44,Paid,ord437
P438,Cash,2026-03-02 00:36:00,357.29,Paid,ord438
P439,Cash,2026-03-02 00:38:00,378.84,Paid,ord439
P440,Credit Card,2026-03-02 00:40:00,0,Paid,ord440
P441,QR Payment,2026-03-24 11:30:55,360.33,Pending,ord441
P442,Cash,2026-03-02 00:44:00,165.16,Paid,ord442
P443,Credit Card,2026-03-02 00:46:00,252.97,Paid,ord443
P444,Cash,2026-03-02 00:48:00,275.54,Paid,ord444
P445,Credit Card,2026-03-02 00:50:00,468.56,Paid,ord445
P446,QR Payment,2026-03-02 00:52:00,490.29,Paid,ord446
P447,Cash,2026-03-02 00:54:00,336.98,Paid,ord447
P448,Cash,2026-03-02 00:56:00,238.44,Paid,ord448
P449,QR Payment,2026-03-24 11:30:55,255.71,Pending,ord449
P450,Credit Card,2026-03-24 11:30:55,358.26,Pending,ord450
P451,Credit Card,2026-03-02 01:02:00,136.15,Paid,ord451
P452,Credit Card,2026-03-02 01:04:00,98,Paid,ord452
P453,Cash,2026-03-02 01:06:00,302.18,Paid,ord453
P454,QR Payment,2026-03-02 01:08:00,100.32,Paid,ord454
P455,Cash,2026-03-02 01:10:00,259.4,Paid,ord455
P456,Cash,2026-03-02 01:12:00,89.6,Paid,ord456
P457,QR Payment,2026-03-02 01:14:00,477.34,Paid,ord457
P458,QR Payment,2026-03-02 01:16:00,0,Failed,ord458
P459,Cash,2026-03-24 11:30:55,165.96,Pending,ord459
P460,QR Payment,2026-03-02 01:20:00,65.59,Paid,ord460
P461,Credit Card,2026-03-02 01:22:00,42.46,Paid,ord461
P462,QR Payment,2026-03-02 01:24:00,426.8,Paid,ord462
P463,Cash,2026-03-02 01:26:00,392.93,Paid,ord463
P464,QR Payment,2026-03-02 01:28:00,263.47,Paid,ord464
P465,QR Payment,2026-03-24 11:30:55,144.3,Pending,ord465
P466,Cash,2026-03-02 01:32:00,66.7,Paid,ord466
P467,Cash,2026-03-02 01:34:00,177.32,Paid,ord467
P468,Cash,2026-03-02 01:36:00,487.05,Paid,ord468
P469,Credit Card,2026-03-02 01:38:00,80.01,Paid,ord469
P470,Cash,2026-03-02 01:40:00,178.62,Paid,ord470
P471,Cash,2026-03-02 01:42:00,195.79,Paid,ord471
P472,Credit Card,2026-03-24 11:30:55,149.73,Pending,ord472
P473,Cash,2026-03-02 01:46:00,169.56,Paid,ord473
P474,Credit Card,2026-03-02 01:48:00,0,Failed,ord474
P475,QR Payment,2026-03-02 01:50:00,52.5,Paid,ord475
P476,Credit Card,2026-03-02 01:52:00,365.23,Paid,ord476
P477,QR Payment,2026-03-02 01:54:00,378.89,Paid,ord477
P478,Cash,2026-03-02 01:56:00,483.13,Paid,ord478
P479,Credit Card,2026-03-02 01:58:00,480.75,Paid,ord479
P480,Cash,2026-03-02 02:00:00,274.79,Paid,ord480
P481,Credit Card,2026-03-24 11:30:55,314.86,Pending,ord481
P482,QR Payment,2026-03-02 02:04:00,330.19,Paid,ord482
P483,Credit Card,2026-03-02 02:06:00,461.94,Paid,ord483
P484,Cash,2026-03-02 02:08:00,0,Failed,ord484
P485,QR Payment,2026-03-02 02:10:00,364.31,Paid,ord485
P486,Credit Card,2026-03-02 02:12:00,118.21,Paid,ord486
P487,Cash,2026-03-02 02:14:00,0,Failed,ord487
P488,Cash,2026-03-02 02:16:00,410.4,Paid,ord488
P489,Cash,2026-03-02 02:18:00,422.86,Paid,ord489
P490,QR Payment,2026-03-02 02:20:00,285.27,Paid,ord490
P491,Cash,2026-03-02 02:22:00,489.22,Paid,ord491
P492,Cash,2026-03-24 11:30:55,448.62,Pending,ord492
P493,Cash,2026-03-02 02:26:00,0,Paid,ord493
P494,Credit Card,2026-03-02 02:28:00,223.99,Paid,ord494
P495,QR Payment,2026-03-02 02:30:00,267.41,Paid,ord495
P496,QR Payment,2026-03-02 02:32:00,0,Failed,ord496
P497,Cash,2026-03-02 02:34:00,254.63,Paid,ord497
P498,Credit Card,2026-03-02 02:36:00,189.76,Paid,ord498
P499,QR Payment,2026-03-24 11:30:55,487.45,Pending,ord499
P500,Credit Card,2026-03-02 02:40:00,89.36,Paid,ord500
P501,Cash,2026-03-02 02:42:00,376.72,Paid,ord501
P502,QR Payment,2026-03-24 11:30:55,249.06,Pending,ord502
P503,Cash,2026-03-02 02:46:00,483.73,Paid,ord503
P504,QR Payment,2026-03-02 02:48:00,358.72,Paid,ord504
P505,QR Payment,2026-03-02 02:50:00,0,Failed,ord505
P506,Credit Card,2026-03-24 11:30:55,298.09,Pending,ord506
P507,Credit Card,2026-03-02 02:54:00,421.59,Paid,ord507
P508,Credit Card,2026-03-02 02:56:00,374.67,Paid,ord508
P509,Cash,2026-03-02 02:58:00,371.43,Paid,ord509
P510,Cash,2026-03-02 03:00:00,498.49,Paid,ord510
P511,Cash,2026-03-24 11:30:55,202.04,Pending,ord511
P512,QR Payment,2026-03-02 03:04:00,419.08,Paid,ord512
P513,Cash,2026-03-24 11:30:55,247.46,Pending,ord513
P514,Cash,2026-03-24 11:30:55,224.91,Pending,ord514
P515,QR Payment,2026-03-24 11:30:55,433.13,Pending,ord515
P516,Cash,2026-03-24 11:30:55,254.59,Pending,ord516
P517,Cash,2026-03-02 03:14:00,211.69,Paid,ord517
P518,Credit Card,2026-03-02 03:16:00,468.26,Paid,ord518
P519,Credit Card,2026-03-24 11:30:55,171.59,Pending,ord519
P520,QR Payment,2026-03-02 03:20:00,305.51,Paid,ord520
P521,Credit Card,2026-03-24 11:30:55,386.97,Pending,ord521
P522,QR Payment,2026-03-24 11:30:55,384.58,Pending,ord522
P523,Credit Card,2026-03-02 03:26:00,237.92,Paid,ord523
P524,QR Payment,2026-03-02 03:28:00,0,Paid,ord524
P525,QR Payment,2026-03-24 11:30:55,449.8,Pending,ord525
P526,QR Payment,2026-03-02 03:32:00,133.22,Paid,ord526
P527,Cash,2026-03-02 03:34:00,430.05,Paid,ord527
P528,Credit Card,2026-03-02 03:36:00,265.27,Paid,ord528
P529,QR Payment,2026-03-24 11:30:55,355.27,Pending,ord529
P530,Credit Card,2026-03-02 03:40:00,42.65,Paid,ord530
P531,Credit Card,2026-03-02 03:42:00,325.91,Paid,ord531
P532,Credit Card,2026-03-02 03:44:00,129.57,Paid,ord532
P533,Credit Card,2026-03-24 11:30:55,274.55,Pending,ord533
P534,Cash,2026-03-02 03:48:00,263.71,Paid,ord534
P535,Cash,2026-03-02 03:50:00,0,Failed,ord535
P536,Credit Card,2026-03-02 03:52:00,499.16,Paid,ord536
P537,Credit Card,2026-03-02 03:54:00,44.06,Paid,ord537
P538,Cash,2026-03-02 03:56:00,0,Failed,ord538
P539,QR Payment,2026-03-02 03:58:00,497.52,Paid,ord539
P540,QR Payment,2026-03-02 04:00:00,110.24,Paid,ord540
P541,QR Payment,2026-03-02 04:02:00,0,Failed,ord541
P542,Cash,2026-03-02 04:04:00,0,Failed,ord542
P543,Credit Card,2026-03-02 04:06:00,145.8,Paid,ord543
P544,Credit Card,2026-03-02 04:08:00,78.58,Paid,ord544
P545,Cash,2026-03-02 04:10:00,0,Failed,ord545
P546,Credit Card,2026-03-02 04:12:00,486.73,Paid,ord546
P547,Cash,2026-03-02 04:14:00,0,Paid,ord547
P548,QR Payment,2026-03-24 11:30:55,418.69,Pending,ord548
P549,Cash,2026-03-24 11:30:55,501.74,Pending,ord549
P550,Cash,2026-03-02 04:20:00,222.4,Paid,ord550
P551,Credit Card,2026-03-02 04:22:00,0,Paid,ord551
P552,QR Payment,2026-03-02 04:24:00,498.43,Paid,ord552
P553,Credit Card,2026-03-02 04:26:00,447.56,Paid,ord553
P554,QR Payment,2026-03-02 04:28:00,200.56,Paid,ord554
P555,QR Payment,2026-03-02 04:30:00,285.84,Paid,ord555
P556,QR Payment,2026-03-02 04:32:00,171.64,Paid,ord556
P557,Cash,2026-03-02 04:34:00,0,Paid,ord557
P558,QR Payment,2026-03-02 04:36:00,301.96,Paid,ord558
P559,Cash,2026-03-02 04:38:00,384.67,Paid,ord559
P560,QR Payment,2026-03-02 04:40:00,134.43,Paid,ord560
P561,Cash,2026-03-02 04:42:00,225.16,Paid,ord561
P562,Cash,2026-03-24 11:30:55,239.93,Pending,ord562
P563,Credit Card,2026-03-02 04:46:00,389.08,Paid,ord563
P564,Credit Card,2026-03-02 04:48:00,232.27,Paid,ord564
P565,Cash,2026-03-02 04:50:00,416.17,Paid,ord565
P566,QR Payment,2026-03-02 04:52:00,250.58,Paid,ord566
P567,Cash,2026-03-02 04:54:00,258.5,Paid,ord567
P568,QR Payment,2026-03-02 04:56:00,214.8,Paid,ord568
P569,QR Payment,2026-03-02 04:58:00,346.75,Paid,ord569
P570,Cash,2026-03-02 05:00:00,314.47,Paid,ord570
P571,Cash,2026-03-02 05:02:00,285.12,Paid,ord571
P572,Cash,2026-03-24 11:30:55,0,Pending,ord572
P573,QR Payment,2026-03-02 05:06:00,432.01,Paid,ord573
P574,Cash,2026-03-02 05:08:00,0,Failed,ord574
P575,Credit Card,2026-03-02 05:10:00,408.83,Paid,ord575
P576,Credit Card,2026-03-02 05:12:00,421.92,Paid,ord576
P577,Cash,2026-03-02 05:14:00,458.72,Paid,ord577
P578,Cash,2026-03-24 11:30:55,67.22,Pending,ord578
P579,Credit Card,2026-03-02 05:18:00,282.96,Paid,ord579
P580,Credit Card,2026-03-02 05:20:00,445.18,Paid,ord580
P581,QR Payment,2026-03-02 05:22:00,280.64,Paid,ord581
P582,QR Payment,2026-03-24 11:30:55,482,Pending,ord582
P583,QR Payment,2026-03-02 05:26:00,0,Failed,ord583
P584,Credit Card,2026-03-02 05:28:00,113.01,Paid,ord584
P585,Credit Card,2026-03-24 11:30:55,259.15,Pending,ord585
P586,Cash,2026-03-24 11:30:55,516.78,Pending,ord586
P587,QR Payment,2026-03-02 05:34:00,306.49,Paid,ord587
P588,QR Payment,2026-03-02 05:36:00,233.96,Paid,ord588
P589,Cash,2026-03-24 11:30:55,135.69,Pending,ord589
P590,QR Payment,2026-03-02 05:40:00,323.66,Paid,ord590
P591,Cash,2026-03-02 05:42:00,288.99,Paid,ord591
P592,Cash,2026-03-02 05:44:00,312.88,Paid,ord592
P593,QR Payment,2026-03-02 05:46:00,329.96,Paid,ord593
P594,Credit Card,2026-03-02 05:48:00,75.68,Paid,ord594
P595,Credit Card,2026-03-02 05:50:00,452.15,Paid,ord595
P596,Cash,2026-03-02 05:52:00,170.56,Paid,ord596
P597,Credit Card,2026-03-02 05:54:00,0,Failed,ord597
P598,QR Payment,2026-03-02 05:56:00,453.75,Paid,ord598
P599,QR Payment,2026-03-02 05:58:00,482.87,Paid,ord599
P600,QR Payment,2026-03-24 11:30:55,263.65,Pending,ord600
P601,QR Payment,2026-03-02 06:02:00,489.8,Paid,ord601
P602,Cash,2026-03-02 06:04:00,462.58,Paid,ord602
P603,Credit Card,2026-03-24 11:30:55,258,Pending,ord603
P604,Credit Card,2026-03-02 06:08:00,235.32,Paid,ord604
P605,QR Payment,2026-03-02 06:10:00,396.02,Paid,ord605
P606,Cash,2026-03-24 11:30:55,100.83,Pending,ord606
P607,QR Payment,2026-03-02 06:14:00,360.71,Paid,ord607
P608,Cash,2026-03-24 11:30:55,432.37,Pending,ord608
P609,QR Payment,2026-03-02 06:18:00,203.29,Paid,ord609
P610,QR Payment,2026-03-24 11:30:55,471.35,Pending,ord610
P611,Credit Card,2026-03-02 06:22:00,166.59,Paid,ord611
P612,Cash,2026-03-02 06:24:00,376.16,Paid,ord612
P613,Credit Card,2026-03-02 06:26:00,325.18,Paid,ord613
P614,QR Payment,2026-03-02 06:28:00,326.35,Paid,ord614
P615,Credit Card,2026-03-02 06:30:00,435.68,Paid,ord615
P616,QR Payment,2026-03-02 06:32:00,0,Failed,ord616
P617,Credit Card,2026-03-02 06:34:00,444.32,Paid,ord617
P618,Credit Card,2026-03-24 11:30:55,208.94,Pending,ord618
P619,Cash,2026-03-02 06:38:00,393.75,Paid,ord619
P620,Cash,2026-03-02 06:40:00,0,Failed,ord620
P621,QR Payment,2026-03-02 06:42:00,192.19,Paid,ord621
P622,Cash,2026-03-02 06:44:00,315.07,Paid,ord622
P623,Cash,2026-03-02 06:46:00,443.3,Paid,ord623
P624,Credit Card,2026-03-24 11:30:55,83.69,Pending,ord624
P625,QR Payment,2026-03-02 06:50:00,80.65,Paid,ord625
P626,QR Payment,2026-03-02 06:52:00,386.27,Paid,ord626
P627,QR Payment,2026-03-02 06:54:00,274.85,Paid,ord627
P628,Credit Card,2026-03-02 06:56:00,398.55,Paid,ord628
P629,QR Payment,2026-03-02 06:58:00,375.61,Paid,ord629
P630,Credit Card,2026-03-02 07:00:00,0,Failed,ord630
P631,QR Payment,2026-03-02 07:02:00,520.35,Paid,ord631
P632,Credit Card,2026-03-02 07:04:00,263.16,Paid,ord632
P633,Cash,2026-03-24 11:30:55,182.48,Pending,ord633
P634,Cash,2026-03-02 07:08:00,289.86,Paid,ord634
P635,QR Payment,2026-03-24 11:30:55,520.94,Pending,ord635
P636,QR Payment,2026-03-02 07:12:00,495.81,Paid,ord636
P637,QR Payment,2026-03-02 07:14:00,265.63,Paid,ord637
P638,Credit Card,2026-03-02 07:16:00,276.26,Paid,ord638
P639,Credit Card,2026-03-02 07:18:00,316.21,Paid,ord639
P640,Credit Card,2026-03-02 07:20:00,83.12,Paid,ord640
P641,QR Payment,2026-03-24 11:30:55,148.72,Pending,ord641
P642,Cash,2026-03-02 07:24:00,155.09,Paid,ord642
P643,QR Payment,2026-03-02 07:26:00,429.34,Paid,ord643
P644,Cash,2026-03-02 07:28:00,181.97,Paid,ord644
P645,Credit Card,2026-03-02 07:30:00,93.46,Paid,ord645
P646,Credit Card,2026-03-02 07:32:00,97.82,Paid,ord646
P647,Cash,2026-03-02 07:34:00,472.04,Paid,ord647
P648,Cash,2026-03-24 11:30:55,321.75,Pending,ord648
P649,Credit Card,2026-03-02 07:38:00,470.6,Paid,ord649
P650,Cash,2026-03-02 07:40:00,498.57,Paid,ord650
P651,Credit Card,2026-03-02 07:42:00,254.79,Paid,ord651
P652,Cash,2026-03-24 11:30:55,520.81,Pending,ord652
P653,Cash,2026-03-02 07:46:00,99.2,Paid,ord653
P654,Cash,2026-03-02 07:48:00,0,Failed,ord654
P655,Credit Card,2026-03-02 07:50:00,243.63,Paid,ord655
P656,Cash,2026-03-24 11:30:55,348.23,Pending,ord656
P657,Cash,2026-03-02 07:54:00,44.65,Paid,ord657
P658,Cash,2026-03-02 07:56:00,329.29,Paid,ord658
P659,Credit Card,2026-03-24 11:30:55,152.79,Pending,ord659
P660,Cash,2026-03-24 11:30:55,254.01,Pending,ord660
P661,Cash,2026-03-02 08:02:00,80.9,Paid,ord661
P662,Cash,2026-03-02 08:04:00,367.05,Paid,ord662
P663,Credit Card,2026-03-02 08:06:00,504.15,Paid,ord663
P664,Cash,2026-03-02 08:08:00,332.1,Paid,ord664
P665,Credit Card,2026-03-02 08:10:00,339.31,Paid,ord665
P666,QR Payment,2026-03-02 08:12:00,416.51,Paid,ord666
P667,Cash,2026-03-02 08:14:00,197.97,Paid,ord667
P668,Credit Card,2026-03-02 08:16:00,444.4,Paid,ord668
P669,Cash,2026-03-02 08:18:00,91.22,Paid,ord669
P670,Cash,2026-03-02 08:20:00,417.63,Paid,ord670
P671,Credit Card,2026-03-02 08:22:00,474.23,Paid,ord671
P672,Credit Card,2026-03-02 08:24:00,50.06,Paid,ord672
P673,Cash,2026-03-02 08:26:00,461.82,Paid,ord673
P674,Cash,2026-03-02 08:28:00,482.22,Paid,ord674
P675,Credit Card,2026-03-02 08:30:00,346.67,Paid,ord675
P676,Cash,2026-03-02 08:32:00,465.45,Paid,ord676
P677,Cash,2026-03-02 08:34:00,181.39,Paid,ord677
P678,Cash,2026-03-02 08:36:00,352.35,Paid,ord678
P679,Cash,2026-03-02 08:38:00,171.64,Paid,ord679
P680,QR Payment,2026-03-02 08:40:00,482.08,Paid,ord680
P681,Credit Card,2026-03-02 08:42:00,74.98,Paid,ord681
P682,Credit Card,2026-03-02 08:44:00,341.61,Paid,ord682
P683,QR Payment,2026-03-02 08:46:00,59.84,Paid,ord683
P684,Credit Card,2026-03-02 08:48:00,460.69,Paid,ord684
P685,QR Payment,2026-03-02 08:50:00,88.73,Paid,ord685
P686,Cash,2026-03-24 11:30:55,282.02,Pending,ord686
P687,QR Payment,2026-03-02 08:54:00,439.29,Paid,ord687
P688,QR Payment,2026-03-02 08:56:00,0,Paid,ord688
P689,Credit Card,2026-03-02 08:58:00,274.58,Paid,ord689
P690,Credit Card,2026-03-02 09:00:00,0,Failed,ord690
P691,Cash,2026-03-02 09:02:00,228.75,Paid,ord691
P692,Cash,2026-03-02 09:04:00,0,Paid,ord692
P693,Cash,2026-03-02 09:06:00,284.91,Paid,ord693
P694,Cash,2026-03-02 09:08:00,386.24,Paid,ord694
P695,QR Payment,2026-03-02 09:10:00,0,Paid,ord695
P696,Cash,2026-03-24 11:30:55,299.48,Pending,ord696
P697,Credit Card,2026-03-02 09:14:00,514.55,Paid,ord697
P698,QR Payment,2026-03-24 11:30:55,63.82,Pending,ord698
P699,Credit Card,2026-03-24 11:30:55,114.59,Pending,ord699
P700,Credit Card,2026-03-02 09:20:00,469.44,Paid,ord700
P701,Cash,2026-03-02 09:22:00,351.86,Paid,ord701
P702,Cash,2026-03-02 09:24:00,0,Paid,ord702
P703,QR Payment,2026-03-02 09:26:00,258.12,Paid,ord703
P704,Credit Card,2026-03-02 09:28:00,287.29,Paid,ord704
P705,QR Payment,2026-03-02 09:30:00,338.82,Paid,ord705
P706,Cash,2026-03-02 09:32:00,229.21,Paid,ord706
P707,QR Payment,2026-03-02 09:34:00,492.64,Paid,ord707
P708,Cash,2026-03-02 09:36:00,164.6,Paid,ord708
P709,QR Payment,2026-03-02 09:38:00,353.15,Paid,ord709
P710,Cash,2026-03-02 09:40:00,499.47,Paid,ord710
P711,Credit Card,2026-03-02 09:42:00,137.23,Paid,ord711
P712,Cash,2026-03-24 11:30:55,148.17,Pending,ord712
P713,QR Payment,2026-03-02 09:46:00,303.93,Paid,ord713
P714,QR Payment,2026-03-02 09:48:00,384.65,Paid,ord714
P715,Cash,2026-03-02 09:50:00,0,Failed,ord715
P716,Cash,2026-03-02 09:52:00,488.74,Paid,ord716
P717,Credit Card,2026-03-02 09:54:00,376.77,Paid,ord717
P718,QR Payment,2026-03-02 09:56:00,217.41,Paid,ord718
P719,QR Payment,2026-03-02 09:58:00,202.13,Paid,ord719
P720,Cash,2026-03-02 10:00:00,50.17,Paid,ord720
P721,QR Payment,2026-03-02 10:02:00,74.19,Paid,ord721
P722,Cash,2026-03-02 10:04:00,310.64,Paid,ord722
P723,Cash,2026-03-02 10:06:00,393.41,Paid,ord723
P724,Cash,2026-03-02 10:08:00,136.63,Paid,ord724
P725,Credit Card,2026-03-02 10:10:00,135.51,Paid,ord725
P726,Cash,2026-03-02 10:12:00,295.86,Paid,ord726
P727,Cash,2026-03-02 10:14:00,44.87,Paid,ord727
P728,Credit Card,2026-03-02 10:16:00,387.07,Paid,ord728
P729,Cash,2026-03-02 10:18:00,251.67,Paid,ord729
P730,QR Payment,2026-03-02 10:20:00,308.59,Paid,ord730
P731,Cash,2026-03-02 10:22:00,529.81,Paid,ord731
P732,Cash,2026-03-02 10:24:00,0,Failed,ord732
P733,Cash,2026-03-02 10:26:00,0,Failed,ord733
P734,QR Payment,2026-03-24 11:30:55,423.89,Pending,ord734
P735,Credit Card,2026-03-02 10:30:00,0,Paid,ord735
P736,Credit Card,2026-03-24 11:30:55,321.23,Pending,ord736
P737,Credit Card,2026-03-02 10:34:00,260.68,Paid,ord737
P738,Credit Card,2026-03-24 11:30:55,207.38,Pending,ord738
P739,QR Payment,2026-03-02 10:38:00,478.45,Paid,ord739
P740,Credit Card,2026-03-02 10:40:00,322.22,Paid,ord740
P741,QR Payment,2026-03-02 10:42:00,0,Paid,ord741
P742,QR Payment,2026-03-02 10:44:00,0,Failed,ord742
P743,Credit Card,2026-03-02 10:46:00,88.31,Paid,ord743
P744,Credit Card,2026-03-24 11:30:55,122.05,Pending,ord744
P745,QR Payment,2026-03-02 10:50:00,0,Failed,ord745
P746,QR Payment,2026-03-02 10:52:00,0,Failed,ord746
P747,Credit Card,2026-03-24 11:30:55,193.64,Pending,ord747
P748,Cash,2026-03-02 10:56:00,264.23,Paid,ord748
P749,Credit Card,2026-03-02 10:58:00,0,Failed,ord749
P750,QR Payment,2026-03-02 11:00:00,332.87,Paid,ord750
P751,Cash,2026-03-02 11:02:00,166.15,Paid,ord751
P752,QR Payment,2026-03-02 11:04:00,353.94,Paid,ord752
P753,Credit Card,2026-03-02 11:06:00,353.95,Paid,ord753
P754,Cash,2026-03-02 11:08:00,0,Paid,ord754
P755,Credit Card,2026-03-02 11:10:00,240.42,Paid,ord755
P756,Credit Card,2026-03-02 11:12:00,0,Failed,ord756
P757,Credit Card,2026-03-02 11:14:00,208.33,Paid,ord757
P758,Credit Card,2026-03-02 11:16:00,69.2,Paid,ord758
P759,Cash,2026-03-02 11:18:00,413.58,Paid,ord759
P760,Credit Card,2026-03-02 11:20:00,457.5,Paid,ord760
P761,Credit Card,2026-03-02 11:22:00,409.11,Paid,ord761
P762,Cash,2026-03-02 11:24:00,61.1,Paid,ord762
P763,QR Payment,2026-03-02 11:26:00,518.57,Paid,ord763
P764,Credit Card,2026-03-02 11:28:00,268.31,Paid,ord764
P765,Credit Card,2026-03-24 11:30:55,144.36,Pending,ord765
P766,Credit Card,2026-03-02 11:32:00,342.21,Paid,ord766
P767,Cash,2026-03-02 11:34:00,388.39,Paid,ord767
P768,Credit Card,2026-03-02 11:36:00,116.91,Paid,ord768
P769,Credit Card,2026-03-02 11:38:00,418.87,Paid,ord769
P770,QR Payment,2026-03-02 11:40:00,227.4,Paid,ord770
P771,Cash,2026-03-02 11:42:00,404.48,Paid,ord771
P772,QR Payment,2026-03-02 11:44:00,381.98,Paid,ord772
P773,Cash,2026-03-02 11:46:00,500.94,Paid,ord773
P774,Cash,2026-03-02 11:48:00,0,Paid,ord774
P775,QR Payment,2026-03-24 11:30:55,42.77,Pending,ord775
P776,Credit Card,2026-03-24 11:30:55,60.67,Pending,ord776
P777,QR Payment,2026-03-02 11:54:00,119.15,Paid,ord777
P778,Cash,2026-03-02 11:56:00,0,Failed,ord778
P779,Credit Card,2026-03-02 11:58:00,192.82,Paid,ord779
P780,Credit Card,2026-03-02 12:00:00,273.54,Paid,ord780
P781,QR Payment,2026-03-02 12:02:00,440.24,Paid,ord781
P782,Cash,2026-03-24 11:30:55,292.42,Pending,ord782
P783,Credit Card,2026-03-02 12:06:00,161.15,Paid,ord783
P784,Credit Card,2026-03-02 12:08:00,196.25,Paid,ord784
P785,QR Payment,2026-03-02 12:10:00,304.29,Paid,ord785
P786,QR Payment,2026-03-02 12:12:00,518.03,Paid,ord786
P787,Cash,2026-03-02 12:14:00,349.57,Paid,ord787
P788,QR Payment,2026-03-02 12:16:00,0,Paid,ord788
P789,Credit Card,2026-03-24 11:30:55,357.04,Pending,ord789
P790,Cash,2026-03-24 11:30:55,155.81,Pending,ord790
P791,QR Payment,2026-03-02 12:22:00,464.67,Paid,ord791
P792,Credit Card,2026-03-02 12:24:00,69.11,Paid,ord792
P793,Credit Card,2026-03-02 12:26:00,526.02,Paid,ord793
P794,Credit Card,2026-03-02 12:28:00,58.51,Paid,ord794
P795,QR Payment,2026-03-02 12:30:00,0,Failed,ord795
P796,Cash,2026-03-02 12:32:00,267.24,Paid,ord796
P797,QR Payment,2026-03-02 12:34:00,345.59,Paid,ord797
P798,QR Payment,2026-03-02 12:36:00,0,Failed,ord798
P799,Cash,2026-03-24 11:30:55,479.62,Pending,ord799
P800,Cash,2026-03-02 12:40:00,112.97,Paid,ord800
P801,QR Payment,2026-03-02 12:42:00,169.87,Paid,ord801
P802,Credit Card,2026-03-02 12:44:00,230.87,Paid,ord802
P803,QR Payment,2026-03-24 11:30:55,218.37,Pending,ord803
P804,QR Payment,2026-03-02 12:48:00,450.67,Paid,ord804
P805,Credit Card,2026-03-02 12:50:00,0,Paid,ord805
P806,Cash,2026-03-02 12:52:00,144.19,Paid,ord806
P807,Credit Card,2026-03-02 12:54:00,0,Failed,ord807
P808,QR Payment,2026-03-02 12:56:00,171.31,Paid,ord808
P809,Cash,2026-03-02 12:58:00,293.04,Paid,ord809
P810,Cash,2026-03-02 13:00:00,0,Paid,ord810
P811,Cash,2026-03-24 11:30:55,318.83,Pending,ord811
P812,Credit Card,2026-03-02 13:04:00,111.78,Paid,ord812
P813,QR Payment,2026-03-02 13:06:00,0,Paid,ord813
P814,Cash,2026-03-24 11:30:55,380.43,Pending,ord814
P815,Cash,2026-03-24 11:30:55,255.27,Pending,ord815
P816,Cash,2026-03-24 11:30:55,125.62,Pending,ord816
P817,Credit Card,2026-03-02 13:14:00,62.55,Paid,ord817
P818,Credit Card,2026-03-02 13:16:00,165.75,Paid,ord818
P819,Cash,2026-03-24 11:30:55,137.66,Pending,ord819
P820,Cash,2026-03-02 13:20:00,376.01,Paid,ord820
P821,QR Payment,2026-03-02 13:22:00,0,Paid,ord821
P822,Credit Card,2026-03-02 13:24:00,448.79,Paid,ord822
P823,Credit Card,2026-03-24 11:30:55,78.53,Pending,ord823
P824,Credit Card,2026-03-02 13:28:00,304.32,Paid,ord824
P825,QR Payment,2026-03-02 13:30:00,487.49,Paid,ord825
P826,Cash,2026-03-24 11:30:55,0,Pending,ord826
P827,Credit Card,2026-03-02 13:34:00,492.46,Paid,ord827
P828,QR Payment,2026-03-02 13:36:00,0,Paid,ord828
P829,Credit Card,2026-03-02 13:38:00,142.66,Paid,ord829
P830,Cash,2026-03-02 13:40:00,285.78,Paid,ord830
P831,QR Payment,2026-03-02 13:42:00,171.22,Paid,ord831
P832,QR Payment,2026-03-02 13:44:00,86.55,Paid,ord832
P833,QR Payment,2026-03-02 13:46:00,0,Failed,ord833
P834,Cash,2026-03-24 11:30:55,394.74,Pending,ord834
P835,QR Payment,2026-03-02 13:50:00,475.75,Paid,ord835
P836,Cash,2026-03-02 13:52:00,89.21,Paid,ord836
P837,QR Payment,2026-03-02 13:54:00,236.63,Paid,ord837
